"STATION","NAME","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2005-09-15",,,"0.00","0.0","0.0","88","75","80"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2005-09-16",,,"0.00","0.0","0.0","87","74","79"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2005-09-17",,,"0.00","0.0","0.0","90","74","79"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2005-09-18",,,"0.00","0.0","0.0","90","74","80"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2005-09-19",,,"0.00","0.0","0.0","93","75","79"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2005-09-20",,,"0.02","0.0","0.0","90","76","79"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2005-09-21",,,"0.40","0.0","0.0","90","74","78"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2005-09-22",,,"0.02","0.0","0.0","83","75","77"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2005-09-23",,,"0.00","0.0","0.0","88","77","81"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2005-09-24",,,"0.00","0.0","0.0","92","76","79"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2005-09-25",,,"0.00","0.0","0.0","91","73","79"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2005-09-26",,,"0.00","0.0","0.0","87","73","78"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2005-09-27",,,"0.00","0.0","0.0","88","75","76"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2005-09-28",,,"0.00","0.0","0.0","89","72","75"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2005-09-29",,,"0.00","0.0","0.0","88","72","70"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2005-09-30",,,"0.00","0.0","0.0","90","74","79"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2005-10-01",,,"0.00","0.0","0.0","91","75","78"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2005-10-02",,,"0.04","0.0","0.0","92","75","78"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2005-10-03",,,"0.00","0.0","0.0","90","76","77"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2005-10-04",,,"0.04","0.0","0.0","87","76","77"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2005-10-05",,,"0.00","0.0","0.0","85","75","76"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2005-10-06",,,"0.25","0.0","0.0","85","75","75"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2005-10-07",,,"0.10","0.0","0.0","86","74","78"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2005-10-08",,,"0.04","0.0","0.0","85","76","80"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2005-10-09",,,"0.00","0.0","0.0","85","79","80"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2005-10-10",,,"0.00","0.0","0.0","84","77","80"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2005-10-11",,,"0.00","0.0","0.0","85","75","77"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2005-10-12",,,"0.00","0.0","0.0","85","73","77"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2005-10-13",,,"0.00","0.0","0.0","85","75","75"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2005-10-14",,,"0.00","0.0","0.0","81","72","74"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2005-10-15",,,"0.00","0.0","0.0","84","67","74"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2005-10-16",,,"0.00","0.0","0.0","81","66","68"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2005-10-17",,,"0.00","0.0","0.0","83","66","70"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2005-10-18",,,"0.00","0.0","0.0","83","66","72"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2005-10-19",,,"0.00","0.0","0.0","86","67","76"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2005-10-20",,,"0.00","0.0","0.0","90","74","79"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2005-10-21",,,"0.00","0.0","0.0","87","75","75"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2005-10-22",,,"0.00","0.0","0.0","86","74","77"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2005-10-23",,,"0.18","0.0","0.0","81","73","73"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2005-10-24",,,"0.37","0.0","0.0","73","62","64"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2005-10-25",,,"0.00","0.0","0.0","65","55","57"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2005-10-26",,,"0.00","0.0","0.0","63","50","53"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2005-10-27",,,"0.00","0.0","0.0","70","48","58"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2005-10-28",,,"0.00","0.0","0.0","76","54","61"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2005-10-29",,,"0.00","0.0","0.0","74","54","60"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2005-10-30",,,"0.00","0.0","0.0","74","56","62"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2005-10-31",,,"0.00","0.0","0.0","80","59","64"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2005-11-01",,,"0.04","0.0","0.0","75","64","65"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2005-11-02",,,"0.11","0.0","0.0","73","63","63"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2005-11-03",,,"0.00","0.0","0.0","80","62","65"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2005-11-04",,,"0.00","0.0","0.0","79","60","64"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2005-11-05",,,"0.00","0.0","0.0","85","67","69"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2005-11-06",,,"0.00","0.0","0.0","82","65","68"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2005-11-07",,,"0.00","0.0","0.0","83","64","69"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2005-11-08",,,"0.00","0.0","0.0","84","68","69"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2005-11-09",,,"0.00","0.0","0.0","81","64","66"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2005-11-10",,,"0.00","0.0","0.0","77","62","72"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2005-11-11",,,"0.00","0.0","0.0","74","57","64"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2005-11-12",,,"0.00","0.0","0.0","81","60","67"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2005-11-13",,,"0.00","0.0","0.0","83","62","67"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2005-11-14",,,"0.00","0.0","0.0","80","64","69"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2005-11-15",,,"0.00","0.0","0.0","83","68","70"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2005-11-16",,,"0.00","0.0","0.0","82","66","72"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2005-11-17",,,"0.00","0.0","0.0","72","59","59"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2005-11-18",,,"0.00","0.0","0.0","74","53","59"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2005-11-19",,,"0.01",,"0.0",,,"68"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2005-11-20",,,"0.03","0.0","0.0","81","66","74"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2005-11-21",,,"0.06","0.0","0.0","76","63","63"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2005-11-22",,,"0.00","0.0","0.0","66","58","62"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2005-11-23",,,"0.00","0.0","0.0","65","48","64"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2005-11-24",,,"0.00","0.0","0.0","77","65","69"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2005-11-25",,,"0.00","0.0","0.0","77","60","60"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2005-11-26",,,"0.00","0.0","0.0","79","58","66"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2005-11-27",,,"0.00","0.0","0.0","80","62","74"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2005-11-28",,,"0.14","0.0","0.0","76","71","72"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2005-11-29",,,"0.00","0.0","0.0","79","66","67"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2005-11-30",,,"0.00","0.0","0.0","67","57","59"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2005-12-01",,,"0.00","0.0","0.0","61","45","52"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2005-12-02",,,"0.00","0.0","0.0","64","50","51"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2005-12-03",,,"0.00","0.0","0.0","71","48","53"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2005-12-04",,,"0.00","0.0","0.0","73","52","59"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2005-12-05",,,"0.52","0.0","0.0","77","59","67"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2005-12-06",,,"0.05","0.0","0.0","68","55","56"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2005-12-07",,,"0.58","0.0","0.0","66","56","62"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2005-12-08",,,"0.27","0.0","0.0","68","62","67"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2005-12-09",,,"0.10","0.0","0.0","74","58","58"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2005-12-10",,,"0.00","0.0","0.0","64","51","54"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2005-12-11",,,"0.62","0.0","0.0","60","49","49"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2005-12-12",,,"0.02","0.0","0.0","60","44","54"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2005-12-13",,,"0.00","0.0","0.0","63","47","47"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2005-12-14",,,"0.00","0.0","0.0","70","45","58"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2005-12-15",,,"0.55","0.0","0.0","76","57","62"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2005-12-16",,,"0.00","0.0","0.0","62","51","52"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2005-12-17",,,"0.28","0.0","0.0","62","52","57"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2005-12-18",,,"0.03","0.0","0.0","66","55","55"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2005-12-19",,,"0.03","0.0","0.0","63","50","50"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2005-12-20",,,"0.00","0.0","0.0","60","46","54"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2005-12-21",,,"0.00","0.0","0.0","54","49","49"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2005-12-22",,,"0.00","0.0","0.0","56","39","46"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2005-12-23",,,"0.00","0.0","0.0","59","36","46"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2005-12-24",,,"0.00","0.0","0.0","67","44","60"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2005-12-25",,,"0.08","0.0","0.0","69","59","59"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2005-12-26",,,"0.00","0.0","0.0","59","49","49"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2005-12-27",,,"0.00","0.0","0.0","62","43","47"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2005-12-28",,,"0.00","0.0","0.0","70","46","67"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2005-12-29",,,"0.06","0.0","0.0","67","53","54"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2005-12-30",,,"0.00","0.0","0.0","70","49","59"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2005-12-31",,,"0.03","0.0","0.0","75","56","64"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2006-01-01",,,"0.03","0.0","0.0","77","62","68"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2006-01-02",,,"0.02","0.0","0.0","79","67","71"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2006-01-03",,,"0.02","0.0","0.0","72","63","63"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2006-01-04",,,"0.00","0.0","0.0","68","52","54"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2006-01-05",,,"0.00","0.0","0.0","69","51","63"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2006-01-06",,,"0.00","0.0","0.0","63","50","50"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2006-01-07",,,"0.00","0.0","0.0","52","43","43"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2006-01-08",,,"0.00","0.0","0.0","64","42","49"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2006-01-09",,,"0.00","0.0","0.0","71","43","55"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2006-01-10",,,"0.00","0.0","0.0","78","53","68"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2006-01-11",,,"0.00","0.0","0.0","77","60","60"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2006-01-12",,,"0.00","0.0","0.0","77","58","61"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2006-01-13",,,"0.02","0.0","0.0","75","61","65"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2006-01-14",,,"0.00","0.0","0.0","65","53","54"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2006-01-15",,,"0.00","0.0","0.0","56","46","48"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2006-01-16",,,"0.00","0.0","0.0","67","45","50"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2006-01-17",,,"0.08","0.0","0.0","69","53","60"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2006-01-18",,,"0.03","0.0","0.0","61","45","45"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2006-01-19",,,"0.00","0.0","0.0","71","40","58"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2006-01-20",,,"0.00","0.0","0.0","81","57","68"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2006-01-21",,,"0.00","0.0","0.0","80","65","69"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2006-01-22",,,"0.00","0.0","0.0","83","67","73"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2006-01-23",,,"0.00","0.0","0.0","80","69","70"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2006-01-24",,,"0.00","0.0","0.0","74","65","65"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2006-01-25",,,"0.00","0.0","0.0","71","54","57"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2006-01-26",,,"0.00","0.0","0.0","65","45","53"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2006-01-27",,,"0.00","0.0","0.0","70","50","52"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2006-01-28",,,"0.03","0.0","0.0","75","52","64"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2006-01-29",,,"0.00","0.0","0.0","76","61","68"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2006-01-30",,,"0.90","0.0","0.0","69","63","64"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2006-01-31",,,"0.00","0.0","0.0","64","48","49"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2006-02-01",,,"0.00","0.0","0.0","68","44","49"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2006-02-02",,,"0.00","0.0","0.0","79","48","72"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2006-02-03",,,"2.00","0.0","0.0","72","64","66"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2006-02-04",,,"0.06","0.0","0.0","69","57","59"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2006-02-05",,,"0.02","0.0","0.0","60","52","55"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2006-02-06",,,"0.00","0.0","0.0","67","47","58"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2006-02-07",,,"0.02","0.0","0.0","69","51","51"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2006-02-08",,,"0.00","0.0","0.0","57","45","48"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2006-02-09",,,"0.00","0.0","0.0","66","46","51"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2006-02-10",,,,"0.0","0.0",,,
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2006-02-11",,,,"0.0","0.0",,,
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2006-02-12",,,,"0.0","0.0",,,
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2006-02-13",,,"0.00","0.0","0.0","59","46","47"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2006-02-14",,,"0.00","0.0","0.0","60","36","44"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2006-02-15",,,"0.00","0.0","0.0","71","42","55"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2006-02-16",,,"0.00","0.0","0.0","76","51","62"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2006-02-17",,,"0.00","0.0","0.0","77","50","59"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2006-02-18",,,"0.00","0.0","0.0","74","55","60"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2006-02-19",,,"0.00","0.0","0.0","70","58","61"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2006-02-20",,,"0.00","0.0","0.0",,,"61"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2006-02-21",,,"0.00","0.0","0.0","73","60","62"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2006-02-22",,,"0.00","0.0","0.0","76","59","76"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2006-02-23",,,"0.00","0.0","0.0","78","66","67"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2006-02-24",,,"0.00","0.0","0.0","69","63","63"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2006-02-25",,,"0.00","0.0","0.0","79","63","71"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2006-02-26",,,"0.00","0.0","0.0","71","53","53"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2006-02-27",,,"0.00","0.0","0.0","67","47","53"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2006-02-28",,,"0.00","0.0","0.0","70","47","57"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2006-03-01",,,"0.00","0.0","0.0","73","53","58"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2006-03-02",,,"0.00","0.0","0.0","76","56","68"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2006-03-03",,,"0.00","0.0","0.0","72","64","64"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2006-03-04",,,"0.02","0.0","0.0","73","54","57"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2006-03-05",,,"0.00","0.0","0.0","72","51","58"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2006-03-06",,,"0.00","0.0","0.0","70","53","66"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2006-03-07",,,"0.00","0.0","0.0","66","55","55"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2006-03-08",,,"0.00","0.0","0.0","73","47","57"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2006-03-09",,,"0.00","0.0","0.0","75","55","69"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2006-03-10",,,"0.00","0.0","0.0","82","65","68"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2006-03-11",,,"0.00","0.0","0.0","85","67","68"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2006-03-12",,,"0.00","0.0","0.0","83","63","69"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2006-03-13",,,"0.00","0.0","0.0","80","66","69"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2006-03-14",,,"0.00","0.0","0.0","77","65","70"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2006-03-15",,,"0.00","0.0","0.0","74","54","59"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2006-03-16",,,"0.00","0.0","0.0","76","55","64"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2006-03-17",,,"0.00","0.0","0.0","73","61","69"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2006-03-18",,,"0.00","0.0","0.0","76","61","62"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2006-03-19",,,"0.00","0.0","0.0","80","55","65"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2006-03-20",,,"0.00","0.0","0.0","81","64","73"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2006-03-21",,,"0.00","0.0","0.0","79","71","72"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2006-03-22",,,"0.00","0.0","0.0","73","61","62"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2006-03-23",,,"0.00","0.0","0.0","76","57","66"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2006-03-24",,,"0.00","0.0","0.0","66","57","58"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2006-03-25",,,"0.00","0.0","0.0","60","49","58"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2006-03-26",,,"0.00","0.0","0.0","60","47","49"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2006-03-27",,,"0.00","0.0","0.0","66","44","55"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2006-03-28",,,"0.00","0.0","0.0","74","50","61"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2006-03-29",,,"0.00","0.0","0.0","77","55","62"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2006-03-30",,,"0.00","0.0","0.0","79","60","67"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2006-03-31",,,"0.00","0.0","0.0","84","61","65"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2006-04-01",,,"0.00","0.0","0.0","77","63","67"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2006-04-02",,,"0.00","0.0","0.0","77","62","68"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2006-04-03",,,"0.00","0.0","0.0","76","65","71"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2006-04-04",,,"0.00","0.0","0.0","77","67","67"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2006-04-05",,,"0.00","0.0","0.0","77","62","66"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2006-04-06",,,"0.00","0.0","0.0","81","57","66"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2006-04-07",,,"0.00","0.0","0.0","82","62","72"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2006-04-08",,,"0.00","0.0","0.0","83","72","75"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2006-04-09",,,"0.43","0.0","0.0","82","63","63"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2006-04-10",,,"0.00","0.0","0.0","82","58","66"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2006-04-11",,,"0.00","0.0","0.0","83","60","68"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2006-04-12",,,"0.00","0.0","0.0","81","62","67"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2006-04-13",,,"0.00","0.0","0.0","81","61","66"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2006-04-14",,,"0.00","0.0","0.0","77","59","68"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2006-04-15",,,"0.00","0.0","0.0","79","62","70"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2006-04-16",,,"0.00","0.0","0.0","77","68","73"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2006-04-17",,,"0.00","0.0","0.0","79","72","74"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2006-04-18",,,"0.00","0.0","0.0","79","72","72"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2006-04-19",,,"0.00","0.0","0.0","81","69","74"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2006-04-20",,,"0.00","0.0","0.0","83","69","73"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2006-04-21",,,"0.00","0.0","0.0","86","69","74"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2006-04-22",,,"0.00","0.0","0.0","84","71","76"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2006-04-23",,,"0.00","0.0","0.0","83","72","74"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2006-04-24",,,"0.00","0.0","0.0","82","69","75"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2006-04-25",,,"0.00","0.0","0.0","82","71","76"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2006-04-26",,,"0.00","0.0","0.0","82","71","78"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2006-04-27",,,"0.00","0.0","0.0","80","71","72"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2006-04-28",,,"0.00","0.0","0.0","84","63","68"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2006-04-29",,,"0.00","0.0","0.0","82","68","68"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2006-04-30",,,"0.00","0.0","0.0","78","60","67"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2006-05-01",,,"0.00","0.0","0.0","80","60","69"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2006-05-02",,,"0.00","0.0","0.0","79","58","68"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2006-05-03",,,"0.00","0.0","0.0","80","57","72"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2006-05-04",,,"0.00","0.0","0.0","87","64","75"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2006-05-05",,,"0.00","0.0","0.0","86","69","74"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2006-05-06",,,"0.00","0.0","0.0","80","73","74"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2006-05-07",,,"0.00","0.0","0.0","83","67","75"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","2006-05-08",,,"0.00","0.0","0.0","85","68","74"
